,,,,,
16592,4436,0.004436,66368,0,3
,,,,,
46993,16281,0.016281,187972,0,3
,,,,,
33892,9630,0.00963,135568,0,3
,,,,,
54171,17641,0.017641,216684,0,3
,,,,,
32305,9278,0.009278,129220,0,3
,,,,,
39106,11908,0.011908,156424,0,3
,,,,,
23408,5969,0.005969,93632,0,3
,,,,,
91614,35724,0.035724,366456,0,3
,,,,,
99685,35408,0.035408,398740,0,3
,,,,,
53445,17160,0.01716,213780,0,3
,,,,,
99967,31124,0.031124,399868,0,3
,,,,,
49355,14230,0.01423,197420,0,3
,,,,,
80354,23182,0.023182,321416,0,3
,,,,,
75534,22823,0.022823,302136,0,3
,,,,,
40766,11564,0.011564,163064,0,3
,,,,,
54178,16468,0.016468,216712,0,3
,,,,,
78116,24824,0.024824,312464,0,3
,,,,,
28524,7393,0.007393,114096,0,3
,,,,,
73986,22894,0.022894,295944,0,3
,,,,,
97872,32107,0.032107,391488,0,3
,,,,,
83106,25496,0.025496,332424,0,3
,,,,,
89170,30463,0.030463,356680,0,3
,,,,,
44625,13423,0.013423,178500,0,3
,,,,,
73054,26706,0.026706,292216,0,3
,,,,,
80375,30043,0.030043,321500,0,3
,,,,,
66660,20165,0.020165,266640,0,3
,,,,,
62348,20000,0.02,249392,0,3
,,,,,
34890,10505,0.010505,139560,0,3
,,,,,
70887,24650,0.02465,283548,0,3
,,,,,
79883,36092,0.036092,319532,0,3
,,,,,
67879,35063,0.035063,271516,0,3
,,,,,
23340,9076,0.009076,93360,0,3
,,,,,
91211,43407,0.043407,364844,0,3
,,,,,
65869,20650,0.02065,263476,0,3
,,,,,
56616,17338,0.017338,226464,0,3
,,,,,
84556,28228,0.028228,338224,0,3
,,,,,
49802,14794,0.014794,199208,0,3
,,,,,
83550,36044,0.036044,334200,0,3
,,,,,
69319,35064,0.035064,277276,0,3
,,,,,
47326,21956,0.021956,189304,0,3
,,,,,
76905,37019,0.037019,307620,0,3
,,,,,
53230,16531,0.016531,212920,0,3
,,,,,
61160,19827,0.019827,244640,0,3
,,,,,
74622,25695,0.025695,298488,0,3
,,,,,
96980,33361,0.033361,387920,0,3
,,,,,
50057,16375,0.016375,200228,0,3
,,,,,
66371,22844,0.022844,265484,0,3
,,,,,
11295,2577,0.002577,45180,0,3
,,,,,
21461,5639,0.005639,85844,0,3
,,,,,
50506,16271,0.016271,202024,0,3
,,,,,
17770,4426,0.004426,71080,0,3
,,,,,
50940,15694,0.015694,203760,0,3
,,,,,
47891,14100,0.0141,191564,0,3
,,,,,
17943,4464,0.004464,71772,0,3
,,,,,
10209,2134,0.002134,40836,0,3
,,,,,
16114,3666,0.003666,64456,0,3
,,,,,
65333,21867,0.021867,261332,0,3
,,,,,
75753,25457,0.025457,303012,0,3
,,,,,
33601,9709,0.009709,134404,0,3
,,,,,
46522,14416,0.014416,186088,0,3
,,,,,
23481,6034,0.006034,93924,0,3
,,,,,
20278,5285,0.005285,81112,0,3
,,,,,
64634,21691,0.021691,258536,0,3
,,,,,
88230,30851,0.030851,352920,0,3
,,,,,
33514,9981,0.009981,134056,0,3
,,,,,
50549,16040,0.01604,202196,0,3
,,,,,
63017,19447,0.019447,252068,0,3
,,,,,
64546,20146,0.020146,258184,0,3
,,,,,
18184,4557,0.004557,72736,0,3
,,,,,
70984,23649,0.023649,283936,0,3
,,,,,
60789,18439,0.018439,243156,0,3
,,,,,
41293,12059,0.012059,165172,0,3
,,,,,
44784,13037,0.013037,179136,0,3
,,,,,
55486,17025,0.017025,221944,0,3
,,,,,
75744,26266,0.026266,302976,0,3
,,,,,
77376,25050,0.02505,309504,0,3
,,,,,
22923,5781,0.005781,91692,0,3
,,,,,
19707,5089,0.005089,78828,0,3
,,,,,
12333,2627,0.002627,49332,0,3
,,,,,
29059,7987,0.007987,116236,0,3
,,,,,
79946,30084,0.030084,319784,0,3
,,,,,
91600,29958,0.029958,366400,0,3
,,,,,
93129,32417,0.032417,372516,0,3
,,,,,
64990,20439,0.020439,259960,0,3
,,,,,
20809,5346,0.005346,83236,0,3
,,,,,
11599,2584,0.002584,46396,0,3
,,,,,
40951,12498,0.012498,163804,0,3
,,,,,
81676,26412,0.026412,326704,0,3
,,,,,
76414,22889,0.022889,305656,0,3
,,,,,
72982,21695,0.021695,291928,0,3
,,,,,
99733,29909,0.029909,398932,0,3
,,,,,
79991,23089,0.023089,319964,0,3
,,,,,
28236,7350,0.00735,112944,0,3
,,,,,
87329,28634,0.028634,349316,0,3
,,,,,
30492,8391,0.008391,121968,0,3
,,,,,
41842,12420,0.01242,167368,0,3
,,,,,
20318,5278,0.005278,81272,0,3
,,,,,
20548,5295,0.005295,82192,0,3
,,,,,
35718,10265,0.010265,142872,0,3
,,,,,
87210,29402,0.029402,348840,0,3
,,,,,
57016,18774,0.018774,228064,0,3
,,,,,
57306,20690,0.02069,229224,0,3
,,,,,
25993,7945,0.007945,103972,0,3
,,,,,
14132,3791,0.003791,56528,0,3
,,,,,
25975,7859,0.007859,103900,0,3
,,,,,
54465,17480,0.01748,217860,0,3
,,,,,
89669,31761,0.031761,358676,0,3
,,,,,
24198,6069,0.006069,96792,0,3
,,,,,
57207,18393,0.018393,228828,0,3
,,,,,
36381,10541,0.010541,145524,0,3
,,,,,
17328,4224,0.004224,69312,0,3
,,,,,
77257,29537,0.029537,309028,0,3
,,,,,
95519,31557,0.031557,382076,0,3
,,,,,
42909,12742,0.012742,171636,0,3
,,,,,
64949,21338,0.021338,259796,0,3
,,,,,
88899,31895,0.031895,355596,0,3
,,,,,
54292,16840,0.01684,217168,0,3
,,,,,
67576,22656,0.022656,270304,0,3
,,,,,
64347,20397,0.020397,257388,0,3
,,,,,
32681,9518,0.009518,130724,0,3
,,,,,
86852,32028,0.032028,347408,0,3
,,,,,
11918,2539,0.002539,47672,0,3
,,,,,
78669,27707,0.027707,314676,0,3
,,,,,
70333,22309,0.022309,281332,0,3
,,,,,
86756,30967,0.030967,347024,0,3
,,,,,
41711,12463,0.012463,166844,0,3
,,,,,
74738,25170,0.02517,298952,0,3
,,,,,
54182,16770,0.01677,216728,0,3
,,,,,
92892,33395,0.033395,371568,0,3
,,,,,
50953,15741,0.015741,203812,0,3
,,,,,
91505,33349,0.033349,366020,0,3
,,,,,
64545,23125,0.023125,258180,0,3
,,,,,
52621,16424,0.016424,210484,0,3
,,,,,
95469,36168,0.036168,381876,0,3
,,,,,
81582,30593,0.030593,326328,0,3
,,,,,
84182,32133,0.032133,336728,0,3
,,,,,
99009,36608,0.036608,396036,0,3
,,,,,
66846,22098,0.022098,267384,0,3
,,,,,
57413,17723,0.017723,229652,0,3
,,,,,
94154,33570,0.03357,376616,0,3
,,,,,
89670,30740,0.03074,358680,0,3
,,,,,
42868,13097,0.013097,171472,0,3
,,,,,
95585,33730,0.03373,382340,0,3
,,,,,
82518,29681,0.029681,330072,0,3
,,,,,
40080,12796,0.012796,160320,0,3
,,,,,
89702,33930,0.03393,358808,0,3
,,,,,
35363,10366,0.010366,141452,0,3
,,,,,
68049,21648,0.021648,272196,0,3
,,,,,
21980,5525,0.005525,87920,0,3
,,,,,
50859,15029,0.015029,203436,0,3
,,,,,
82347,27672,0.027672,329388,0,3
,,,,,
53210,19407,0.019407,212840,0,3
,,,,,
37449,11526,0.011526,149796,0,3
,,,,,
50418,15296,0.015296,201672,0,3
,,,,,
87869,28432,0.028432,351476,0,3
,,,,,
27580,6836,0.006836,110320,0,3
,,,,,
13035,2578,0.002578,52140,0,3
,,,,,
21207,5266,0.005266,84828,0,3
,,,,,
94594,30285,0.030285,378376,0,3
,,,,,
28923,7943,0.007943,115692,0,3
,,,,,
14097,3059,0.003059,56388,0,3
,,,,,
11296,2394,0.002394,45184,0,3
,,,,,
59274,18160,0.01816,237096,0,3
,,,,,
19284,4807,0.004807,77136,0,3
,,,,,
17645,4326,0.004326,70580,0,3
,,,,,
68709,21226,0.021226,274836,0,3
,,,,,
55430,16204,0.016204,221720,0,3
,,,,,
46602,13657,0.013657,186408,0,3
,,,,,
58055,17696,0.017696,232220,0,3
,,,,,
30068,7975,0.007975,120272,0,3
,,,,,
83449,29256,0.029256,333796,0,3
,,,,,
26899,7243,0.007243,107596,0,3
,,,,,
88626,34080,0.03408,354504,0,3
,,,,,
63639,21173,0.021173,254556,0,3
,,,,,
97753,33974,0.033974,391012,0,3
,,,,,
96074,34252,0.034252,384296,0,3
,,,,,
36692,10943,0.010943,146768,0,3
,,,,,
28421,7625,0.007625,113684,0,3
,,,,,
91452,28564,0.028564,365808,0,3
,,,,,
16383,3760,0.00376,65532,0,3
,,,,,
94745,28403,0.028403,378980,0,3
,,,,,
56936,17303,0.017303,227744,0,3
,,,,,
78574,25781,0.025781,314296,0,3
,,,,,
28334,7527,0.007527,113336,0,3
,,,,,
36082,10448,0.010448,144328,0,3
,,,,,
34476,9949,0.009949,137904,0,3
,,,,,
61606,19899,0.019899,246424,0,3
,,,,,
66382,21503,0.021503,265528,0,3
,,,,,
51816,17870,0.01787,207264,0,3
,,,,,
29656,8768,0.008768,118624,0,3
,,,,,
54287,16875,0.016875,217148,0,3
,,,,,
81798,28007,0.028007,327192,0,3
,,,,,
31479,8566,0.008566,125916,0,3
,,,,,
26154,6752,0.006752,104616,0,3
,,,,,
75248,25694,0.025694,300992,0,3
,,,,,
99667,33624,0.033624,398668,0,3
,,,,,
34653,10170,0.01017,138612,0,3
,,,,,
93787,32252,0.032252,375148,0,3
,,,,,
50309,15363,0.015363,201236,0,3
,,,,,
41742,12157,0.012157,166968,0,3
,,,,,
57072,17596,0.017596,228288,0,3
,,,,,
10803,2395,0.002395,43212,0,3
,,,,,
41925,12298,0.012298,167700,0,3
,,,,,
19206,4907,0.004907,76824,0,3
,,,,,
53742,16874,0.016874,214968,0,3
,,,,,
72447,23724,0.023724,289788,0,3
,,,,,
47236,13939,0.013939,188944,0,3
,,,,,
79361,25915,0.025915,317444,0,3
,,,,,
66993,20281,0.020281,267972,0,3
,,,,,
79352,27786,0.027786,317408,0,3
,,,,,
16270,3855,0.003855,65080,0,3
,,,,,
30916,9260,0.00926,123664,0,3
,,,,,
90711,31866,0.031866,362844,0,3
,,,,,
88241,43780,0.04378,352964,0,3
,,,,,
46358,19982,0.019982,185432,0,3
,,,,,
14106,3118,0.003118,56424,0,3
